scrape_date,timestamp,NAV
2021-09-09,1626825600000,114.7198
2021-09-09,1626912000000,114.8421
2021-09-09,1626998400000,114.9084
2021-09-09,1627257600000,115.089
2021-09-09,1627344000000,114.9666
2021-09-09,1627430400000,115.0242
2021-09-09,1627516800000,115.171
2021-09-09,1627603200000,115.0923
2021-09-09,1627862400000,115.1678
2021-09-09,1627948800000,115.2073
2021-09-09,1628035200000,115.2548
2021-09-09,1628121600000,115.262
2021-09-09,1628208000000,115.2116
2021-09-09,1628467200000,115.2722
2021-09-09,1628553600000,115.2417
2021-09-09,1628640000000,115.3605
2021-09-09,1628726400000,115.4427
2021-09-09,1628812800000,115.5709
2021-09-09,1629072000000,115.4766
2021-09-09,1629158400000,115.3644
2021-09-09,1629244800000,115.2231
2021-09-09,1629331200000,115.1577
2021-09-09,1629417600000,115.1643
2021-09-09,1629676800000,115.4393
2021-09-09,1629763200000,115.5948
2021-09-09,1629849600000,115.6803
2021-09-09,1629936000000,115.6149
2021-09-09,1630022400000,115.63
2021-09-09,1630281600000,115.7518
2021-09-09,1630368000000,115.7639
2021-09-09,1630454400000,115.9197
2021-09-09,1630540800000,115.8679
2021-09-09,1630627200000,115.9017
2021-09-09,1630886400000,115.9586
2021-09-09,1630972800000,115.9183
2021-09-09,1631059200000,115.7884
