ID,Name,Minimum Order requirenment,color,Quantity and price,Size,images_url,Gross Weight,Material
327MW667,Wholesale M-4XL Men Casual Color Blocking T-shirt And Pants Two Pieces Set,1,"['Black', 'White']","[['US$9.39', '1-5 sets'], ['US$8.34', '6-35 sets'], ['US$7.82', ' ≥ 36 sets']]",M|L|XL|XXL|3XL|4XL|M|L|XL|XXL|3XL|4XL,"https://image.fashiontiy.com/200w/products/2020123007323358729.jpg, https://image.fashiontiy.com/200w/products/2020123007323412632.jpg, https://image.fashiontiy.com/200w/products/2020123007323333981.jpg, https://image.fashiontiy.com/200w/products/2020123007323488525.jpg, https://image.fashiontiy.com/200w/products/2020123007323515440.jpg, https://image.fashiontiy.com/200w/products/2020123007323664444.jpg, https://image.fashiontiy.com/200w/products/2020123007323698252.jpg, https://image.fashiontiy.com/200w/products/2020123007323313187.jpg, https://image.fashiontiy.com/200w/products/2020123007323458717.jpg",700g,"Polyester,Spandex"
327MW669,Wholesale M-4XL Men Casual Color Blocking Letter Printed T-shirt And Shorts Two Pieces Set,1,"['Green', 'Red', 'Black', 'Blue']","[['US$7.12', '1-7 sets'], ['US$6.39', '8-49 sets'], ['US$5.44', ' ≥ 50 sets']]",M|L|XL|XXL|3XL|4XL|M|L|XL|XXL|3XL|4XL|M|L|XL|XXL|3XL|4XL|M|L|XL|XXL|3XL|4XL,"https://image.fashiontiy.com/200w/products/2020123007492029943.jpg, https://image.fashiontiy.com/200w/products/2020123007491933538.jpg, https://image.fashiontiy.com/200w/products/2020123007492124077.jpg, https://image.fashiontiy.com/200w/products/2020123007492180866.jpg, https://image.fashiontiy.com/200w/products/2020123007492155668.jpg, https://image.fashiontiy.com/200w/products/2020123007492287691.jpg, https://image.fashiontiy.com/200w/products/2020123007492019995.jpg, https://image.fashiontiy.com/200w/products/2020123007492143541.jpg, https://image.fashiontiy.com/200w/products/2020123007492076983.jpg",550g,Polyester
327MW670,Wholesale M-4XL Men Casual Cartoon Printed T-shirt And Shorts Two Pieces Set,1,"['Green', 'Red', 'Yellow']","[['US$7.12', '1-7 sets'], ['US$6.39', '8-49 sets'], ['US$5.74', ' ≥ 50 sets']]",M|L|XL|XXL|3XL|4XL|M|L|XL|XXL|3XL|4XL|M|L|XL|XXL|3XL|4XL,"https://image.fashiontiy.com/200w/products/2020123007580117845.jpg, https://image.fashiontiy.com/200w/products/2020123007580189980.jpg, https://image.fashiontiy.com/200w/products/2020123007580361574.jpg, https://image.fashiontiy.com/200w/products/2020123007580164404.jpg, https://image.fashiontiy.com/200w/products/2020123007580359869.jpg, https://image.fashiontiy.com/200w/products/2020123007580337230.jpg, https://image.fashiontiy.com/200w/products/2020123007580341223.jpg, https://image.fashiontiy.com/200w/products/2020123007580383456.jpg, https://image.fashiontiy.com/200w/products/2020123007580287682.jpg, https://image.fashiontiy.com/200w/products/2020123007580146564.jpg",550g,Polyester
327MW671,Wholesale M-4XL Men Fashion Graphic Printing T-shirt And Shorts Two Pieces Set,1,"['D.Blue', 'Black', 'Grey', 'White']","[['US$6.89', '1-7 sets'], ['US$6.12', '8-49 sets'], ['US$5.46', ' ≥ 50 sets']]",M|L|XL|XXL|3XL|4XL|M|L|XL|XXL|3XL|4XL|M|L|XL|XXL|3XL|4XL|M|L|XL|XXL|3XL|4XL,"https://image.fashiontiy.com/200w/products/2020123008043690839.jpg, https://image.fashiontiy.com/200w/products/2020123008043740045.jpg, https://image.fashiontiy.com/200w/products/2020123008043720127.jpg, https://image.fashiontiy.com/200w/products/2020123008043744721.jpg, https://image.fashiontiy.com/200w/products/2020123008043761314.jpg, https://image.fashiontiy.com/200w/products/2020123008043523038.jpg, https://image.fashiontiy.com/200w/products/2020123008043673239.jpg, https://image.fashiontiy.com/200w/products/2020123008043582292.jpg",400g,Polyester
327MW672,Wholesale M-5XL Men Fashion Gradient Color T-shirt And Shorts Two Pieces Set,1,"['Sky Blue', 'Black', 'D.Blue', 'Green', 'Grey']","[['US$7.12', '1-7 sets'], ['US$6.39', '8-39 sets'], ['US$5.64', ' ≥ 40 sets']]",M|L|XL|XXL|3XL|4XL|5XL|M|L|XL|XXL|3XL|4XL|5XL|M|L|XL|XXL|3XL|4XL|5XL|M|L|XL|XXL|3XL|4XL|5XL|M|L|XL|XXL|3XL|4XL|5XL,"https://image.fashiontiy.com/200w/products/2020123008130960401.jpg, https://image.fashiontiy.com/200w/products/2020123008131192902.jpg, https://image.fashiontiy.com/200w/products/2020123008131128754.jpg, https://image.fashiontiy.com/200w/products/2020123008131182377.jpg, https://image.fashiontiy.com/200w/products/2020123008131181003.jpg, https://image.fashiontiy.com/200w/products/2020123008131184803.jpg, https://image.fashiontiy.com/200w/products/2020123008130986799.jpg, https://image.fashiontiy.com/200w/products/2020123008130965796.jpg, https://image.fashiontiy.com/200w/products/2020123008130957221.jpg, https://image.fashiontiy.com/200w/products/2020123008130972549.jpg",550g,Polyester
327MW673,Wholesale M-4XL Men Casual Stand Collar Long Sleeve Coat And Pants Two Pieces Set,1,"['D.Blue', 'Grey', 'Black', 'Red']","[['US$13.59', '1-5 sets'], ['US$12.89', '6-35 sets'], ['US$11.89', ' ≥ 36 sets']]",M|L|XL|XXL|3XL|4XL|M|L|XL|XXL|3XL|4XL|M|L|XL|XXL|3XL|4XL|M|L|XL|XXL|3XL|4XL,"https://image.fashiontiy.com/200w/products/2020123008200379034.jpg, https://image.fashiontiy.com/200w/products/2020123008200230456.jpg, https://image.fashiontiy.com/200w/products/2020123008200223707.jpg, https://image.fashiontiy.com/200w/products/2020123008200469090.jpg, https://image.fashiontiy.com/200w/products/2020123008200495599.jpg, https://image.fashiontiy.com/200w/products/2020123008200427106.jpg, https://image.fashiontiy.com/200w/products/2020123008200551315.jpg, https://image.fashiontiy.com/200w/products/2020123008200670596.jpg, https://image.fashiontiy.com/200w/products/2020123008200573687.jpg, https://image.fashiontiy.com/200w/products/2020123008200427659.jpg, https://image.fashiontiy.com/200w/products/2020123008200294443.jpg, https://image.fashiontiy.com/200w/products/2020123008200297471.jpg, https://image.fashiontiy.com/200w/products/2020123008200299190.jpg",880g,Polyester
327MW674,Wholesale M-4XL Men Casual Color Blocking Zipper Coat And Pants Two Pieces Set,1,"['White', 'Black', 'Grey', 'D.Blue']","[['US$13.82', '1-5 sets'], ['US$13.12', '6-35 sets'], ['US$11.89', ' ≥ 36 sets']]",M|L|XL|XXL|3XL|4XL|M|L|XL|XXL|3XL|4XL|M|L|XL|XXL|3XL|4XL|M|L|XL|XXL|3XL|4XL,"https://image.fashiontiy.com/200w/products/2020123008280996199.jpg, https://image.fashiontiy.com/200w/products/2020123008280875844.jpg, https://image.fashiontiy.com/200w/products/2020123008280895299.jpg, https://image.fashiontiy.com/200w/products/2020123008280871438.jpg, https://image.fashiontiy.com/200w/products/2020123008281061856.jpg, https://image.fashiontiy.com/200w/products/2020123008281073301.jpg, https://image.fashiontiy.com/200w/products/2020123008281157848.jpg, https://image.fashiontiy.com/200w/products/2020123008281078295.jpg, https://image.fashiontiy.com/200w/products/2020123008281061800.jpg, https://image.fashiontiy.com/200w/products/2020123008281268321.jpg, https://image.fashiontiy.com/200w/products/2020123008281167376.jpg, https://image.fashiontiy.com/200w/products/2020123008281099426.jpg, https://image.fashiontiy.com/200w/products/2020123008280986845.jpg, https://image.fashiontiy.com/200w/products/2020123008280947680.jpg",880g,Polyester
327MW685,Wholesale S-4XL Men Fashion Color Blocking Patchwork Hoodie And Pants Two Pieces Set,1,"['White', 'Red', 'Yellow']","[['US$13.96', '1-5 sets'], ['US$13.09', '6-35 sets'], ['US$11.59', ' ≥ 36 sets']]",S|M|L|XL|XXL|3XL|4XL|S|M|L|XL|XXL|3XL|4XL|S|M|L|XL|XXL|3XL|4XL,"https://image.fashiontiy.com/200w/products/2020123108380036638.jpg, https://image.fashiontiy.com/200w/products/2020123108380256823.jpg, https://image.fashiontiy.com/200w/products/2020123108380384165.jpg, https://image.fashiontiy.com/200w/products/2020123108380477517.jpg, https://image.fashiontiy.com/200w/products/2020123108380317502.jpg, https://image.fashiontiy.com/200w/products/2020123108380429628.jpg, https://image.fashiontiy.com/200w/products/2020123108380254359.jpg, https://image.fashiontiy.com/200w/products/2020123108380235550.jpg, https://image.fashiontiy.com/200w/products/2020123108380046540.jpg, https://image.fashiontiy.com/200w/products/2020123108380222637.jpg, https://image.fashiontiy.com/200w/products/2020123108380097924.jpg",750g,Polyester
327MW686,Wholesale M-5XL Men Fashion Letter Printed Round Neck T-Shirt And Shorts Two Pieces Set,2,"['White', 'Green', 'Red', 'Black', 'Grey']","[['US$4.48', '2-7 sets'], ['US$3.79', '8-39 sets'], ['US$3.23', ' ≥ 40 sets']]",M|L|XL|XXL|3XL|4XL|5XL|M|L|XL|XXL|3XL|4XL|5XL|M|L|XL|XXL|3XL|4XL|5XL|M|L|XL|XXL|3XL|4XL|5XL|M|L|XL|XXL|3XL|4XL|5XL,"https://image.fashiontiy.com/200w/products/2020123108451698285.jpg, https://image.fashiontiy.com/200w/products/2020123108451452455.jpg, https://image.fashiontiy.com/200w/products/2020123108451564212.jpg, https://image.fashiontiy.com/200w/products/2020123108451637678.jpg, https://image.fashiontiy.com/200w/products/2020123108451692636.jpg, https://image.fashiontiy.com/200w/products/2020123108451446746.jpg, https://image.fashiontiy.com/200w/products/2020123108451444670.jpg, https://image.fashiontiy.com/200w/products/2020123108451485815.jpg, https://image.fashiontiy.com/200w/products/2020123108451410546.jpg",350g,Polyester
327MW687,Wholesale S-4XL Men Fashion Color Blocking Patchwork Letter Printed Hoodie And Pants Two Pieces Set,1,"['White', 'Black']","[['US$13.96', '1-5 sets'], ['US$12.89', '6-35 sets'], ['US$11.44', ' ≥ 36 sets']]",S|M|L|XL|XXL|3XL|4XL|S|M|L|XL|XXL|3XL|4XL,"https://image.fashiontiy.com/200w/products/2020123108515148023.jpg, https://image.fashiontiy.com/200w/products/2020123108515381476.jpg, https://image.fashiontiy.com/200w/products/2020123108515120461.jpg, https://image.fashiontiy.com/200w/products/2020123108515463871.jpg, https://image.fashiontiy.com/200w/products/2020123108515117497.jpg, https://image.fashiontiy.com/200w/products/2020123108515452255.jpg, https://image.fashiontiy.com/200w/products/2020123108515290719.jpg, https://image.fashiontiy.com/200w/products/2020123108515151167.jpg, https://image.fashiontiy.com/200w/products/2020123108515239927.jpg",800g,Polyester
327MW688,Wholesale M-4XL Men Fashion Zipper Graphic Printing Coat And Pants Two Pieces Set,1,"['D.Blue', 'Lt.Grey', 'Black', 'D.Grey']","[['US$12.37', '1-5 sets'], ['US$11.58', '6-35 sets'], ['US$9.88', ' ≥ 36 sets']]",M|L|XL|XXL|3XL|4XL|M|L|XL|XXL|3XL|4XL|M|L|XL|XXL|3XL|4XL|M|L|XL|XXL|3XL|4XL,"https://image.fashiontiy.com/200w/products/2020123108573321313.jpg, https://image.fashiontiy.com/200w/products/2020123108573419866.jpg, https://image.fashiontiy.com/200w/products/2020123108573623951.jpg, https://image.fashiontiy.com/200w/products/2020123108573688965.jpg, https://image.fashiontiy.com/200w/products/2020123108573545383.jpg, https://image.fashiontiy.com/200w/products/2020123108573390771.jpg, https://image.fashiontiy.com/200w/products/2020123108573528403.jpg, https://image.fashiontiy.com/200w/products/2020123108573598303.jpg, https://image.fashiontiy.com/200w/products/2020123108573349869.jpg, https://image.fashiontiy.com/200w/products/2020123108573332029.jpg, https://image.fashiontiy.com/200w/products/2020123108573335824.jpg",780g,Polyester
327MW689,Wholesale M-4XL Men Fashion Color Blocking Patchwork Coat And Pants Two Pieces Set,1,"['D.Blue', 'Lt.Grey', 'D.Grey']","[['US$10.99', '1-5 sets'], ['US$10.38', '6-35 sets'], ['US$8.79', ' ≥ 36 sets']]",M|L|XL|XXL|3XL|4XL|M|L|XL|XXL|3XL|4XL|M|L|XL|XXL|3XL|4XL,"https://image.fashiontiy.com/200w/products/2020123109550435822.jpg, https://image.fashiontiy.com/200w/products/2020123109550648814.jpg, https://image.fashiontiy.com/200w/products/2020123109550489941.jpg, https://image.fashiontiy.com/200w/products/2020123109550480653.jpg, https://image.fashiontiy.com/200w/products/2020123109550460863.jpg, https://image.fashiontiy.com/200w/products/2020123109550476909.jpg, https://image.fashiontiy.com/200w/products/2020123109550781951.jpg, https://image.fashiontiy.com/200w/products/2020123109550678007.jpg, https://image.fashiontiy.com/200w/products/2020123109550795536.jpg, https://image.fashiontiy.com/200w/products/2020123109550491788.jpg, https://image.fashiontiy.com/200w/products/2020123109550685887.jpg",820g,Polyester
327MW690,Wholesale M-3XL Men Fashion Color Blocking Patchwork T-shirt And Shorts Two Pieces Set,1,"['Red', 'Lt.Green', 'Lt.Blue', 'Yellow', 'D.Blue']","[['US$9.65', '1-7 sets'], ['US$7.99', '8-39 sets'], ['US$6.49', ' ≥ 40 sets']]",M|L|XL|XXL|3XL|M|L|XL|XXL|3XL|M|L|XL|XXL|3XL|M|L|XL|XXL|3XL|M|L|XL|XXL|3XL,"https://image.fashiontiy.com/200w/products/2020123110015119977.jpg, https://image.fashiontiy.com/200w/products/2020123110015042576.jpg, https://image.fashiontiy.com/200w/products/2020123110015038797.jpg, https://image.fashiontiy.com/200w/products/2020123110015297577.jpg, https://image.fashiontiy.com/200w/products/2020123110015320118.jpg, https://image.fashiontiy.com/200w/products/2020123110015069705.jpg, https://image.fashiontiy.com/200w/products/2020123110015056248.jpg, https://image.fashiontiy.com/200w/products/2020123110015185495.jpg, https://image.fashiontiy.com/200w/products/2020123110015331207.jpg, https://image.fashiontiy.com/200w/products/2020123110015170487.jpg, https://image.fashiontiy.com/200w/products/2020123110015165577.jpg, https://image.fashiontiy.com/200w/products/2020123110015010603.jpg, https://image.fashiontiy.com/200w/products/2020123110015377002.jpg, https://image.fashiontiy.com/200w/products/2020123110015188753.jpg",470g,Polyester
327MW691,Wholesale M-3XL Men Fashion Color Blocking Stripe Patchwork Zipper Coat And Pants Two Pieces Set,1,"['White', 'Navy Blue', 'Black', 'Red', 'Red+Black', 'White+Red', 'White+Black']","[['US$14.39', '1-5 sets'], ['US$12.89', '6-35 sets'], ['US$10.79', ' ≥ 36 sets']]",M|L|XL|XXL|3XL|M|L|XL|XXL|3XL|M|L|XL|XXL|3XL|M|L|XL|XXL|3XL|M|L|XL|XXL|3XL|M|L|XL|XXL|3XL|M|L|XL|XXL|3XL,"https://image.fashiontiy.com/200w/products/2020123110083587613.jpg, https://image.fashiontiy.com/200w/products/2020123110083436208.jpg, https://image.fashiontiy.com/200w/products/2020123110083536214.jpg, https://image.fashiontiy.com/200w/products/2020123110083647924.jpg, https://image.fashiontiy.com/200w/products/2020123110083685205.jpg, https://image.fashiontiy.com/200w/products/2020123110083552690.jpg, https://image.fashiontiy.com/200w/products/2020123110120553194.jpg, https://image.fashiontiy.com/200w/products/2020123110120511787.jpg, https://image.fashiontiy.com/200w/products/2020123110120517623.jpg, https://image.fashiontiy.com/200w/products/2020123110120541445.jpg, https://image.fashiontiy.com/200w/products/2020123110120520901.jpg, https://image.fashiontiy.com/200w/products/2020123110120584905.jpg, https://image.fashiontiy.com/200w/products/2020123110105188017.jpg, https://image.fashiontiy.com/200w/products/2020123110105341529.jpg, https://image.fashiontiy.com/200w/products/2020123110105262320.jpg, https://image.fashiontiy.com/200w/products/2020123110105144514.jpg, https://image.fashiontiy.com/200w/products/2020123110094548490.jpg, https://image.fashiontiy.com/200w/products/2020123110094537038.jpg, https://image.fashiontiy.com/200w/products/2020123110094515050.jpg, https://image.fashiontiy.com/200w/products/2020123110094567512.jpg, https://image.fashiontiy.com/200w/products/2020123110094574518.jpg, https://image.fashiontiy.com/200w/products/2020123110134095242.jpg, https://image.fashiontiy.com/200w/products/2020123110140542345.jpg, https://image.fashiontiy.com/200w/products/2020123110130552422.jpg",900g,Polyester
327MW692,Wholesale M-2XL Men Fashion Color Blocking Patchwork Zipper Hoodie And Pants Two Pieces Set,1,"['Royal Blue', 'Navy Blue', 'Black', 'D.Grey', 'Red', 'Burgundy']","[['US$10.99', '1-5 sets'], ['US$9.43', '6-35 sets'], ['US$7.89', ' ≥ 36 sets']]",M|L|XL|XXL|M|L|XL|XXL|M|L|XL|XXL|M|L|XL|XXL|M|L|XL|XXL|M|L|XL|XXL,"https://image.fashiontiy.com/200w/products/2020123110280641489.jpg, https://image.fashiontiy.com/200w/products/2020123110280669964.jpg, https://image.fashiontiy.com/200w/products/2020123110280641489.jpg, https://image.fashiontiy.com/200w/products/2020123110280617514.jpg, https://image.fashiontiy.com/200w/products/2020123110280618214.jpg, https://image.fashiontiy.com/200w/products/2020123110280690328.jpg, https://image.fashiontiy.com/200w/products/2020123110264318880.jpg, https://image.fashiontiy.com/200w/products/2020123110264360400.jpg, https://image.fashiontiy.com/200w/products/2020123110252348229.jpg, https://image.fashiontiy.com/200w/products/2020123110252364807.jpg, https://image.fashiontiy.com/200w/products/2020123110272463078.jpg, https://image.fashiontiy.com/200w/products/2020123110272463078.jpg, https://image.fashiontiy.com/200w/products/2020123110244437450.jpg, https://image.fashiontiy.com/200w/products/2020123110244495967.jpg, https://image.fashiontiy.com/200w/products/2020123110255293877.jpg, https://image.fashiontiy.com/200w/products/2020123110255389846.jpg",900g,Polyester
327MW693,Wholesale S-2XL Men Fashion Color Blocking T-shirt And Shorts Two Pieces Set,1,"['Sky Blue', 'Black', 'White']","[['US$8.78', '1-5 sets'], ['US$7.99', '6-35 sets'], ['US$6.78', ' ≥ 36 sets']]",S|M|L|XL|XXL|S|M|L|XL|XXL|S|M|L|XL|XXL,"https://image.fashiontiy.com/200w/products/2020123110335153297.jpg, https://image.fashiontiy.com/200w/products/2020123110335323737.jpg, https://image.fashiontiy.com/200w/products/2020123110335153297.jpg, https://image.fashiontiy.com/200w/products/2020123110335413651.jpg, https://image.fashiontiy.com/200w/products/2020123110335437967.jpg, https://image.fashiontiy.com/200w/products/2020123110335330143.jpg, https://image.fashiontiy.com/200w/products/2020123110335163686.jpg, https://image.fashiontiy.com/200w/products/2020123110335113309.jpg, https://image.fashiontiy.com/200w/products/2020123110335545848.jpg, https://image.fashiontiy.com/200w/products/2020123110335327466.jpg, https://image.fashiontiy.com/200w/products/2020123110335013487.jpg, https://image.fashiontiy.com/200w/products/2020123110335012917.jpg, https://image.fashiontiy.com/200w/products/2020123110335110253.jpg",650g,Polyester
327MW723,Wholesale S-3XL Men Letter Printed Long Sleeve Hoodie And Sweatpants Two Pieces Set,1,"['Red', 'Yellow']","[['US$9.96', '1-5 sets'], ['US$9.19', '6-35 sets'], ['US$7.64', ' ≥ 36 sets']]",S|M|L|XL|XXL|3XL|S|M|L|XL|XXL|3XL,"https://image.fashiontiy.com/200w/products/2021010510461384448.jpg, https://image.fashiontiy.com/200w/products/2021010602393969460.jpg, https://image.fashiontiy.com/200w/products/2021010510461486768.jpg",1050g,Polyester
327MW724,Wholesale S-3XL Men Irregular Printed Long Sleeve Hoodie And Sweatpants Two Pieces Set,1,"['White', 'Black']","[['US$9.47', '1-5 sets'], ['US$8.85', '6-35 sets'], ['US$7.76', ' ≥ 36 sets']]",S|M|L|XL|XXL|3XL|S|M|L|XL|XXL|3XL,"https://image.fashiontiy.com/200w/products/2021010510511077648.jpg, https://image.fashiontiy.com/200w/products/2021010510511044085.jpg, https://image.fashiontiy.com/200w/products/2021010510511071285.jpg, https://image.fashiontiy.com/200w/products/2021010510511037314.jpg, https://image.fashiontiy.com/200w/products/2021010510511187935.jpg, https://image.fashiontiy.com/200w/products/2021010510511216867.jpg, https://image.fashiontiy.com/200w/products/2021010510511229098.jpg, https://image.fashiontiy.com/200w/products/2021010510511055158.jpg",1100g,Polyester
327MW725,Wholesale S-3XL Men Letter Printed Long Sleeve Hoodie And Sweatpants Two Pieces Set,1,"['White', 'Black']","[['US$8.99', '1-5 sets'], ['US$8.39', '6-35 sets'], ['US$7.35', ' ≥ 36 sets']]",S|M|L|XL|XXL|3XL|S|M|L|XL|XXL|3XL,"https://image.fashiontiy.com/200w/products/2021010510572975100.jpg, https://image.fashiontiy.com/200w/products/2021010510572930643.jpg, https://image.fashiontiy.com/200w/products/2021010510572917175.jpg, https://image.fashiontiy.com/200w/products/2021010510572942144.jpg, https://image.fashiontiy.com/200w/products/2021010510573185357.jpg, https://image.fashiontiy.com/200w/products/2021010510573176356.jpg, https://image.fashiontiy.com/200w/products/2021010510573115015.jpg, https://image.fashiontiy.com/200w/products/2021010510573221341.jpg, https://image.fashiontiy.com/200w/products/2021010510573148153.jpg, https://image.fashiontiy.com/200w/products/2021010510573179674.jpg, https://image.fashiontiy.com/200w/products/2021010510572955609.jpg, https://image.fashiontiy.com/200w/products/2021010510572941990.jpg",1100g,Polyester
327MW726,Wholesale M-6XL Men Fashion Color Blocking Zipper Hoodie And Sweatpants Two Pieces Set,1,"['Blue', 'Black', 'White', 'Green']","[['US$12.46', '1-5 sets'], ['US$11.24', '6-35 sets'], ['US$9.95', ' ≥ 36 sets']]",M|L|XL|XXL|3XL|4XL|5XL|6XL|M|L|XL|XXL|3XL|4XL|5XL|6XL|M|L|XL|XXL|3XL|4XL|5XL|6XL|M|L|XL|XXL|3XL|4XL|5XL|6XL,"https://image.fashiontiy.com/200w/products/2021010511023416195.jpg, https://image.fashiontiy.com/200w/products/2021010511023224389.jpg, https://image.fashiontiy.com/200w/products/2021010511023741438.jpg, https://image.fashiontiy.com/200w/products/2021010511023597068.jpg, https://image.fashiontiy.com/200w/products/2021010511023562773.jpg, https://image.fashiontiy.com/200w/products/2021010511023593923.jpg, https://image.fashiontiy.com/200w/products/2021010511023537562.jpg, https://image.fashiontiy.com/200w/products/2021010511023270573.jpg, https://image.fashiontiy.com/200w/products/2021010511023271597.jpg, https://image.fashiontiy.com/200w/products/2021010511023531180.jpg, https://image.fashiontiy.com/200w/products/2021010511023414895.jpg, https://image.fashiontiy.com/200w/products/2021010511023235317.jpg",1250g,Polyester
327MW727,Wholesale M-4XL Men Letter Printed Round Neck Sweatshirt And Sweatpants Two Pieces Set,1,"['Yellow', 'Black', 'Blue', 'White']","[['US$13.18', '1-5 sets'], ['US$11.89', '6-35 sets'], ['US$10.55', ' ≥ 36 sets']]",M|L|XL|XXL|3XL|4XL|M|L|XL|XXL|3XL|4XL|M|L|XL|XXL|3XL|4XL|M|L|XL|XXL|3XL|4XL,"https://image.fashiontiy.com/200w/products/2021010511101454998.jpg, https://image.fashiontiy.com/200w/products/2021010511101537972.jpg, https://image.fashiontiy.com/200w/products/2021010511101695022.jpg, https://image.fashiontiy.com/200w/products/2021010511101642222.jpg, https://image.fashiontiy.com/200w/products/2021010511101689903.jpg, https://image.fashiontiy.com/200w/products/2021010511101498911.jpg, https://image.fashiontiy.com/200w/products/2021010511101456611.jpg, https://image.fashiontiy.com/200w/products/2021010511101417259.jpg",1250g,"Ployester,Spandex"
327MW728,Wholesale M-4XL Men Letter Printed Long Sleeve Hoodie And Sweatpants Two Pieces Set,1,"['Black', 'Grey', 'White', 'Red']","[['US$13.23', '1-5 sets'], ['US$11.99', '6-35 sets'], ['US$10.75', ' ≥ 36 sets']]",M|L|XL|XXL|3XL|4XL|M|L|XL|XXL|3XL|4XL|M|L|XL|XXL|3XL|4XL|M|L|XL|XXL|3XL|4XL,"https://image.fashiontiy.com/200w/products/2021010511164598338.jpg, https://image.fashiontiy.com/200w/products/2021010511164583812.jpg, https://image.fashiontiy.com/200w/products/2021010511164788368.jpg, https://image.fashiontiy.com/200w/products/2021010511164721126.jpg, https://image.fashiontiy.com/200w/products/2021010511164720908.jpg, https://image.fashiontiy.com/200w/products/2021010511164572010.jpg, https://image.fashiontiy.com/200w/products/2021010511164576615.jpg, https://image.fashiontiy.com/200w/products/2021010511164587197.jpg, https://image.fashiontiy.com/200w/products/2021010511164545608.jpg",1050g,"Polyester,Spandex"
327MW729,Wholesale M-4XL Men Color Blocking Patchwork Round Neck Sweatshirt And Sweatpants Two Pieces Set,1,"['White', 'Lt.Blue', 'Red']","[['US$13.94', '1-5 sets'], ['US$12.69', '6-35 sets'], ['US$11.35', ' ≥ 36 sets']]",M|L|XL|XXL|3XL|4XL|M|L|XL|XXL|3XL|4XL|M|L|XL|XXL|3XL|4XL,"https://image.fashiontiy.com/200w/products/2021010600543269790.jpg, https://image.fashiontiy.com/200w/products/2021010600543261105.jpg, https://image.fashiontiy.com/200w/products/2021010600543244679.jpg, https://image.fashiontiy.com/200w/products/2021010600543449238.jpg, https://image.fashiontiy.com/200w/products/2021010600543266825.jpg, https://image.fashiontiy.com/200w/products/2021010600543496953.jpg, https://image.fashiontiy.com/200w/products/2021010600543477878.jpg, https://image.fashiontiy.com/200w/products/2021010600543433189.jpg, https://image.fashiontiy.com/200w/products/2021010600543267678.jpg, https://image.fashiontiy.com/200w/products/2021010600543222493.jpg",1050g,"Polyester,Spandex"
327MW730,Wholesale M-4XL Men Graphic Printing Zipper Coat And Sweatpants Two Pieces Set,1,"['D.Blue', 'Black', 'Grey']","[['US$9.37', '1-7 sets'], ['US$8.25', '8-39 sets'], ['US$6.99', ' ≥ 40 sets']]",M|L|XL|XXL|3XL|4XL|M|L|XL|XXL|3XL|4XL|M|L|XL|XXL|3XL|4XL,"https://image.fashiontiy.com/200w/products/2021010601024924760.jpg, https://image.fashiontiy.com/200w/products/2021010601024935269.jpg, https://image.fashiontiy.com/200w/products/2021010601024987589.jpg, https://image.fashiontiy.com/200w/products/2021010601024966572.jpg, https://image.fashiontiy.com/200w/products/2021010601024960350.jpg, https://image.fashiontiy.com/200w/products/2021010601024956344.jpg",1550g,Nylon
327MW731,Wholesale M-4XL Men Letter Printed Zipper Coat And Sweatpants Two Pieces Set,1,"['D.Blue', 'Silver', 'Black']","[['US$9.37', '1-7 sets'], ['US$8.25', '8-39 sets'], ['US$6.99', ' ≥ 40 sets']]",M|L|XL|XXL|3XL|4XL|M|L|XL|XXL|3XL|4XL|M|L|XL|XXL|3XL|4XL,"https://image.fashiontiy.com/200w/products/2021010601085696770.jpg, https://image.fashiontiy.com/200w/products/2021010601085678392.jpg, https://image.fashiontiy.com/200w/products/2021010601085655885.jpg, https://image.fashiontiy.com/200w/products/2021010601085859652.jpg, https://image.fashiontiy.com/200w/products/2021010601085654239.jpg, https://image.fashiontiy.com/200w/products/2021010601085613527.jpg, https://image.fashiontiy.com/200w/products/2021010601085627765.jpg",1050g,Polyester
327MW732,Wholesale M-7XL Men Letter Printed Color Blocking Patchwork Zipper Coat And Sweatpants Two Pieces Set,1,"['Lake Blue', 'Black-Yellow', 'Burgundy', 'D.Blue', 'Black-Grey']","[['US$13.23', '1-5 sets'], ['US$11.99', '6-35 sets'], ['US$10.75', ' ≥ 36 sets']]",M|L|XL|XXL|3XL|4XL|5XL|6XL|7XL|M|L|XL|XXL|3XL|4XL|5XL|6XL|7XL|M|L|XL|XXL|3XL|4XL|5XL|6XL|7XL|M|L|XL|XXL|3XL|4XL|5XL|6XL|7XL|M|L|XL|XXL|3XL|4XL|5XL|6XL|7XL,"https://image.fashiontiy.com/200w/products/2021010601175469505.jpg, https://image.fashiontiy.com/200w/products/2021010601175670431.jpg, https://image.fashiontiy.com/200w/products/2021010601175633973.jpg, https://image.fashiontiy.com/200w/products/2021010601175496486.jpg, https://image.fashiontiy.com/200w/products/2021010601175611344.jpg, https://image.fashiontiy.com/200w/products/2021010601175667897.jpg, https://image.fashiontiy.com/200w/products/2021010601175431524.jpg, https://image.fashiontiy.com/200w/products/2021010601175554330.jpg, https://image.fashiontiy.com/200w/products/2021010601175585162.jpg, https://image.fashiontiy.com/200w/products/2021010601175459428.jpg",1050g,Polyester
