ID,Name,Minimum Order requirenment,color,Quantity and price,Size,images_url,Gross Weight,Material
SKU: 18MP047,Wholesale Men's Sports Fitness Tight Bodybuilding Block Color Hoodies,1,"['Grey', 'Red', 'Blue']","[['US$17.71', '1-4 pieces'], ['US$14.37', ' ≥ 5 pieces']]","['M', 'L', 'XL', 'XXL', 'M', 'L', 'XL', 'XXL', 'M', 'L', 'XL', 'XXL']","['https://image.fashiontiy.com/200w/product_apparel/2018051606235064009.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051606235354184.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051606235123658.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051606235281195.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051606235615499.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051606235497857.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051606235595901.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051606235849957.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051606235742882.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051606235769791.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051606235968403.jpg']",510g,Cotton
SKU: 18MP051,Wholesale Men's Luxury Brand Sportsuits Fashion Joggling Fitness Hoodies,1,"['Red', 'Black']","[['US$17.96', '1-4 pieces'], ['US$13.88', ' ≥ 5 pieces']]","['M', 'L', 'XL', 'XXL', 'M', 'L', 'XL', 'XXL']","['https://image.fashiontiy.com/200w/product_apparel/2018051607155689956.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051607155457075.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051607155138352.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051607155222368.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051607155325519.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051607155689956.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051607155550370.jpg']",510g,Cotton
SKU: 18MP052,Wholesale New Arrival Running Gym Fitness Bodybuilding Workout Hoodies,1,['Black'],"[['US$19.36', '1-2 pieces'], ['US$16.73', '3-19 pieces'], ['US$15.92', ' ≥ 20 pieces']]","['M', 'L', 'XL', 'XXL']","['https://image.fashiontiy.com/200w/product_apparel/2018051607254342301.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051607254274593.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051607254868582.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051607254635322.jpg']",560g,Cotton
SKU: 18MP053,Wholesale Fashion Men's Brand Top Quality Casual Exercise Gym Hoodies,1,"['Black', 'White', 'Grey']","[['US$17.71', '1-2 pieces'], ['US$15.27', '3-19 pieces'], ['US$14.51', ' ≥ 20 pieces']]","['M', 'L', 'XL', 'XXL', 'M', 'L', 'XL', 'XXL', 'XXL']","['https://image.fashiontiy.com/200w/product_apparel/2018051607351157367.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051607350391294.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051607350534691.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051607350689596.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051607350786483.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051607351286105.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051607351373572.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051607351417169.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051607351577922.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051607351157367.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051607351021183.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051607350949212.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051607350855960.jpg']",510g,Polyester
SKU: 18MP055,Wholesale Long Sleeve Sports Fitness Gym Cotton Hoodies for Men,1,"['Lt.Grey', 'Grey']","[['US$19.36', '1-2 pieces'], ['US$16.73', '3-19 pieces'], ['US$15.92', ' ≥ 20 pieces']]","['M', 'L', 'XL', 'XXL', 'M', 'L', 'XL', 'XXL']","['https://image.fashiontiy.com/200w/product_apparel/2018051608321154253.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051608320925164.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051608321158897.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051608320781950.jpg']",510g,Cotton
SKU: 18MP056,Wholesale Men's Gym Fitness Sports Workout Pullover Hoodies,1,"['Grey', 'Black']","[['US$19.36', '1-2 pieces'], ['US$14.45', '3-19 pieces'], ['US$13.72', ' ≥ 20 pieces']]","['M', 'L', 'XL', 'XXL', 'M', 'L', 'XL', 'XXL']","['https://image.fashiontiy.com/200w/product_apparel/2018051608454583652.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051608454592347.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051608454397264.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051608454617900.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051608454736370.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051608454899919.jpg']",410g,Cotton
SKU: 18MP060,Wholesale Sport Running Men Leisure Zipper Fitness Jogging Hoodies,1,"['Black', 'Red']","[['US$19.36', '1-2 pieces'], ['US$16.73', '3-19 pieces'], ['US$15.92', ' ≥ 20 pieces']]","['M', 'L', 'XL', 'XXL', 'M', 'L', 'XL', 'XXL']","['https://image.fashiontiy.com/200w/product_apparel/2018051701073577202.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051701073344421.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051701073216029.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051701073434247.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051701073652307.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051701073836193.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051701073980899.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051701074077978.jpg']",510g,Cotton
SKU: 18MP061,Wholesale Men's New Fashion Gyms Hoodies Loose Coat Fitness Casual Drawstring jacket,1,"['Red', 'Black']","[['US$18.37', '1-4 pieces'], ['US$14.37', ' ≥ 5 pieces']]","['M', 'L', 'XL', 'XXL', 'M', 'L', 'XL', 'XXL']","['https://image.fashiontiy.com/200w/product_apparel/2018051701440076284.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051701440491559.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051701440221460.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051701440198954.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051701440716425.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051701440653834.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018051701440527503.jpg']",510g,Cotton
SKU: 18MP165,Wholesale Men's Tight Slimming Body Shaper Sports Thin Tank Tops,1,"['Black', 'White', 'Custom Service']","[['US$6.11', '1-2 pieces'], ['US$4.97', ' ≥ 3 pieces']]","['S', 'M', 'L', 'XL', 'S', 'M', 'L', 'XL', 'S', 'M', 'L', 'XL']","['https://image.fashiontiy.com/200w/product_apparel/2018053102452428917.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018053102452036036.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018053102451837665.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018053102451969360.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018053102451038059.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018053102451118565.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018053102452379100.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018053102451576833.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018053102451463147.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018053102451787248.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018053102451223720.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018053102451319963.jpg', 'https://image.fashiontiy.com/200w/products/2020111701012551152.jpg']",250g,Chinlon
SKU: 18MP168,Wholesale Men's Body Shaper Steel Bone Slimming Thin Belt Waist Trainer,1,"['Black', 'Beige', 'Custom Service']","[['US$5.99', '1-2 pieces'], ['US$4.87', ' ≥ 3 pieces']]","['S', 'M', 'L', 'XL', 'XXL', '3XL', 'S', 'M', 'L', 'XL', 'XXL', '3XL', 'S', 'M', 'L', 'XL', 'XXL', '3XL']","['https://image.fashiontiy.com/200w/product_apparel/2018053102274753681.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018053102274067217.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018053102273962871.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018053102274492464.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018053102274192403.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018053102274366812.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018053102274213350.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018053102274697667.jpg', 'https://image.fashiontiy.com/200w/products/2020111701012551152.jpg']",220g,Chinlon
SKU: 18MP169,Wholesale Men's Slimming Shapewear Belt Double Pressure Waist Trainer,1,"['Black', 'Beige', 'Custom Service']","[['US$5.99', '1-2 pieces'], ['US$4.87', ' ≥ 3 pieces']]","['M', 'L', 'XL', 'XXL', 'M', 'L', 'XL', 'XXL', 'L', 'M', 'XL', 'XXL']","['https://image.fashiontiy.com/200w/product_apparel/2018053101413826112.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018053101413773464.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018053101413742477.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018053101413429613.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018053101413668346.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018053101422841669.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018053101422437512.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018053101422644813.jpg', 'https://image.fashiontiy.com/200w/products/2020111701012551152.jpg']",320g,Spandex
SKU: 18MP170,Wholesale Men's Slimming Firm Body Shaper Tummy Control Sports Thin Tank Tops,1,"['Black', 'White', 'Custom Service']","[['US$9.38', '1-2 pieces'], ['US$7.68', '3-29 pieces'], ['US$6.85', ' ≥ 30 pieces']]","['M', 'L', 'XL', 'M', 'L', 'XL', 'L', 'M', 'XL']","['https://image.fashiontiy.com/200w/product_apparel/2018053101343824905.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018053101332468471.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018053101332167605.JPG', 'https://image.fashiontiy.com/200w/product_apparel/2018053101332278820.JPG', 'https://image.fashiontiy.com/200w/product_apparel/2018053101332381449.JPG', 'https://image.fashiontiy.com/200w/product_apparel/2018053101332076619.JPG', 'https://image.fashiontiy.com/200w/product_apparel/2018053101343824905.jpg', 'https://image.fashiontiy.com/200w/product_apparel/2018053101343637804.JPG', 'https://image.fashiontiy.com/200w/product_apparel/2018053101343775835.JPG', 'https://image.fashiontiy.com/200w/product_apparel/2018053101343597661.JPG', 'https://image.fashiontiy.com/200w/products/2020111701012551152.jpg']",210g,Chinlon
SKU: 327MT016,Wholesale M-3XL Men Slim-Fit Sports Short Sleeve Top Casual Shorts 2pcs/set,1,"['Red', 'Yellow', 'White']","[['US$11.33', '1-5 sets'], ['US$10.33', '6-35 sets'], ['US$9.03', ' ≥ 36 sets']]","['M', 'L', 'XL', 'XXL', '3XL', 'M', 'L', 'XL', 'XXL', '3XL', 'M', 'L', 'XL', 'XXL', '3XL']","['https://image.fashiontiy.com/200w/products/2020060402322951452.jpg', 'https://image.fashiontiy.com/200w/products/2020060402351287122.jpg', 'https://image.fashiontiy.com/200w/products/2020060402351330084.jpg', 'https://image.fashiontiy.com/200w/products/2020060402351359418.jpg', 'https://image.fashiontiy.com/200w/products/2020060402355539653.jpg', 'https://image.fashiontiy.com/200w/products/2020060402355577435.jpg', 'https://image.fashiontiy.com/200w/products/2020060402355577133.jpg', 'https://image.fashiontiy.com/200w/products/2020060402370734364.jpg', 'https://image.fashiontiy.com/200w/products/2020060402370731509.jpg']",450g,Cotton Blended
SKU: 327MW002,Wholesale M-XXL Men Tight Fitness Sport Mesh Tanks,1,"['Khaki', 'Blue', 'Red', 'Custom Service']","[['US$7.06', '1-5 pieces'], ['US$6.12', '6-35 pieces'], ['US$5.34', ' ≥ 36 pieces']]","['M', 'L', 'XL', 'XXL', 'M', 'L', 'XL', 'XXL', 'M', 'L', 'XL', 'XXL', 'M', 'L', 'XL', 'XXL']","['https://image.fashiontiy.com/200w/products/2020081406390739725.jpg', 'https://image.fashiontiy.com/200w/products/2020081406390463440.jpg', 'https://image.fashiontiy.com/200w/products/2020081406390739725.jpg', 'https://image.fashiontiy.com/200w/products/2020081406390725979.jpg', 'https://image.fashiontiy.com/200w/products/2020081502520561461.jpg', 'https://image.fashiontiy.com/200w/products/2020081406390669856.jpg', 'https://image.fashiontiy.com/200w/products/2020081406392596202.jpg', 'https://image.fashiontiy.com/200w/products/2020081406390369130.jpg', 'https://image.fashiontiy.com/200w/products/2020111701012551152.jpg']",220g,Nylon
SKU: 327MW042,Wholesale S-3XL Men Fashion Camouflage Print Casual Sweatpants,1,"['White', 'Pink', 'Wine Red', 'Yellow', 'Grey', 'Green']","[['US$8.19', '1-4 pieces'], ['US$6.29', '5-35 pieces'], ['US$5.69', ' ≥ 36 pieces']]","['S', 'M', 'L', 'XL', 'XXL', '3XL', 'S', 'M', 'L', 'XL', 'XXL', '3XL', 'S', 'M', 'L', 'XL', 'XXL', '3XL', 'S', 'M', 'L', 'XL', 'XXL', '3XL', 'S', 'M', 'L', 'XL', 'XXL', '3XL', 'S', 'M', 'L', 'XL', 'XXL', '3XL']","['https://image.fashiontiy.com/200w/products/2020082706510880908.jpg', 'https://image.fashiontiy.com/200w/products/2020082706510867376.jpg', 'https://image.fashiontiy.com/200w/products/2020082706510959505.jpg', 'https://image.fashiontiy.com/200w/products/2020082706511055709.jpg', 'https://image.fashiontiy.com/200w/products/2020082706510881566.jpg', 'https://image.fashiontiy.com/200w/products/2020082706511010898.jpg', 'https://image.fashiontiy.com/200w/products/2020082706510851354.jpg']",350g,Cotton Blended
SKU: 327MW043,Wholesale M-XXL Men Casual Letter Pattern Fitness Jogger Pants,1,"['Black-Gym', 'Alien', 'Grey-GG', 'Black Gold', 'Black-War', 'Grey Gold', 'Grey-War']","[['US$10.29', '1-5 pieces'], ['US$9.29', '6-35 pieces'], ['US$7.59', ' ≥ 36 pieces']]","['M', 'L', 'XL', 'XXL', 'M', 'L', 'XL', 'XXL', 'M', 'L', 'XL', 'XXL', 'M', 'L', 'XL', 'XXL', 'M', 'L', 'XL', 'XXL', 'M', 'L', 'XL', 'XXL', 'M', 'L', 'XL', 'XXL']","['https://image.fashiontiy.com/200w/products/2020082707052730803.jpg', 'https://image.fashiontiy.com/200w/products/2020082707052589045.jpg', 'https://image.fashiontiy.com/200w/products/2020082707052889256.jpg', 'https://image.fashiontiy.com/200w/products/2020082707052730803.jpg', 'https://image.fashiontiy.com/200w/products/2020082707052687187.jpg', 'https://image.fashiontiy.com/200w/products/2020082707052917209.jpg', 'https://image.fashiontiy.com/200w/products/2020082707052635613.jpg', 'https://image.fashiontiy.com/200w/products/2020082707052765130.jpg', 'https://image.fashiontiy.com/200w/products/2020082707052651684.jpg', 'https://image.fashiontiy.com/200w/products/2020082707052592844.jpg', 'https://image.fashiontiy.com/200w/products/2020082707052671542.jpg', 'https://image.fashiontiy.com/200w/products/2020082707052520751.jpg', 'https://image.fashiontiy.com/200w/products/2020082707052856516.jpg', 'https://image.fashiontiy.com/200w/products/2020082707052848211.jpg', 'https://image.fashiontiy.com/200w/products/2020082707052523862.jpg']",450g,Cotton Blended
SKU: 327MW044,Wholesale M-5XL Men Casual Zipper Pocket Side Stripe Sport Joggers,1,"['Blue', 'Grey', 'Black']","[['US$7.29', '1-5 pieces'], ['US$6.49', '6-35 pieces'], ['US$5.89', ' ≥ 36 pieces']]","['M', 'L', 'XL', 'XXL', '3XL', '4XL', '5XL', 'M', 'L', 'XL', 'XXL', '3XL', '4XL', '5XL', 'M', 'L', 'XL', 'XXL', '3XL', '4XL', '5XL']","['https://image.fashiontiy.com/200w/products/2020082707183263445.jpg', 'https://image.fashiontiy.com/200w/products/2020082707183190111.jpg', 'https://image.fashiontiy.com/200w/products/2020082707183263445.jpg', 'https://image.fashiontiy.com/200w/products/2020082707183591005.jpg', 'https://image.fashiontiy.com/200w/products/2020082707183233363.jpg', 'https://image.fashiontiy.com/200w/products/2020082707183262099.jpg', 'https://image.fashiontiy.com/200w/products/2020082707183411272.jpg', 'https://image.fashiontiy.com/200w/products/2020082707183335799.jpg', 'https://image.fashiontiy.com/200w/products/2020082707183431299.jpg', 'https://image.fashiontiy.com/200w/products/2020082707183613409.jpg', 'https://image.fashiontiy.com/200w/products/2020082707183495331.jpg']",500g,Polyester
SKU: 327MW045,Wholesale M-XXL Men Fashion Pocket Design Fitness Pants,1,"['Black', 'Green', 'Khaki', 'Camouflage', 'Custom Service']","[['US$12.39', '1-5 pieces'], ['US$11.39', '6-35 pieces'], ['US$10.39', ' ≥ 36 pieces']]","['M', 'L', 'XL', 'XXL', 'M', 'L', 'XL', 'XXL', 'M', 'L', 'XL', 'XXL', 'M', 'L', 'XL', 'XXL', 'M', 'L', 'XL', 'XXL']","['https://image.fashiontiy.com/200w/products/2020082707305838404.jpg', 'https://image.fashiontiy.com/200w/products/2020082707310073359.jpg', 'https://image.fashiontiy.com/200w/products/2020082707305860318.jpg', 'https://image.fashiontiy.com/200w/products/2020082707305684673.jpg', 'https://image.fashiontiy.com/200w/products/2020082707305838404.jpg', 'https://image.fashiontiy.com/200w/products/2020082707310096681.jpg', 'https://image.fashiontiy.com/200w/products/2020082707305825604.jpg', 'https://image.fashiontiy.com/200w/products/2020082707305662598.jpg', 'https://image.fashiontiy.com/200w/products/2020082707305873872.jpg', 'https://image.fashiontiy.com/200w/products/2020082707305830284.jpg', 'https://image.fashiontiy.com/200w/products/2020082707292733866.png', 'https://image.fashiontiy.com/200w/products/2020082707305958715.jpg', 'https://image.fashiontiy.com/200w/products/2020082707305737943.jpg', 'https://image.fashiontiy.com/200w/products/2020111701012551152.jpg']",350g,Cotton Blended
SKU: 327MW047,Wholesale S-XXL Men Ethnic Paisley Print Drawstring Sport Pants,1,['Black'],"[['US$9.19', '1-5 pieces'], ['US$8.29', '6-35 pieces'], ['US$6.92', ' ≥ 36 pieces']]","['S', 'M', 'L', 'XL', 'XXL']","['https://image.fashiontiy.com/200w/products/2020082708003184229.jpg', 'https://image.fashiontiy.com/200w/products/2020082708003233972.jpg', 'https://image.fashiontiy.com/200w/products/2020082708003184229.jpg', 'https://image.fashiontiy.com/200w/products/2020082708003193151.jpg', 'https://image.fashiontiy.com/200w/products/2020082708003122700.jpg', 'https://image.fashiontiy.com/200w/products/2020082708003318596.jpg', 'https://image.fashiontiy.com/200w/products/2020082708003168349.jpg']",420g,Polyester
SKU: 327MW050,Wholesale M-XXL Men Fashion Drawstring Fitness Solid Color Bottoms,1,"['Black', 'Grey', 'Solid Black', 'Solid Grey']","[['US$10.89', '1-5 pieces'], ['US$9.89', '6-35 pieces'], ['US$8.99', ' ≥ 36 pieces']]","['M', 'L', 'XL', 'XXL', 'M', 'L', 'XL', 'XXL', 'M', 'L', 'XL', 'XXL', 'M', 'L', 'XL', 'XXL']","['https://image.fashiontiy.com/200w/products/2020082708425955755.jpg', 'https://image.fashiontiy.com/200w/products/2020082708425588130.jpg', 'https://image.fashiontiy.com/200w/products/2020082708425562842.jpg', 'https://image.fashiontiy.com/200w/products/2020082708425589814.jpg', 'https://image.fashiontiy.com/imgs/icon_loading.svg', 'https://image.fashiontiy.com/imgs/icon_loading.svg', 'https://image.fashiontiy.com/200w/products/2020082708425648354.jpg', 'https://image.fashiontiy.com/200w/products/2020082708425731830.jpg']",450g,Cotton Blended
SKU: 327MW052,Wholesale S-XXL Men Fashion Ethnic Print Drawstring Joggers Pants,1,['Retro'],"[['US$9.29', '1-5 pieces'], ['US$8.29', '6-35 pieces'], ['US$7.19', ' ≥ 36 pieces']]","['S', 'M', 'L', 'XL', 'XXL']","['https://image.fashiontiy.com/200w/products/2020082807544495290.jpg', 'https://image.fashiontiy.com/200w/products/2020082807544446096.jpg', 'https://image.fashiontiy.com/200w/products/2020082807544395765.jpg', 'https://image.fashiontiy.com/200w/products/2020082807544594988.jpg', 'https://image.fashiontiy.com/200w/products/2020082807544332246.jpg', 'https://image.fashiontiy.com/200w/products/2020082807544337440.jpg']",400g,Polyester
SKU: 327MW099,Wholesale S-XL Men Fashion Neon Color 2-pcs Hoodie And Pants Sport Sets,1,"['Green', 'Custom Service']","[['US$10.29', '1-5 sets'], ['US$9.39', '6-35 sets'], ['US$8.49', ' ≥ 36 sets']]","['S', 'M', 'L', 'XL', 'S', 'M', 'L', 'XL']","['https://image.fashiontiy.com/200w/products/2020090905505284609.jpg', 'https://image.fashiontiy.com/200w/products/2020090905504047935.jpg', 'https://image.fashiontiy.com/200w/products/2020090905503827413.jpg', 'https://image.fashiontiy.com/200w/products/2020090905503837380.jpg', 'https://image.fashiontiy.com/200w/products/2020090905504179566.jpg', 'https://image.fashiontiy.com/200w/products/2020090905504191554.jpg', 'https://image.fashiontiy.com/200w/products/2020111701012551152.jpg']",700g,Polyester
SKU: 327MW1000,Wholesale M-3XL Men Fashion Letter Printed Loose Sports Tank,1,"['Black', 'Grey', 'Yellow', 'Pink', 'White']","[['US$6.79', '1-5 pieces'], ['US$5.89', '6-35 pieces'], ['US$5.16', ' ≥ 36 pieces']]","['M', 'L', 'XL', 'XXL', '3XL', 'M', 'L', 'XL', 'XXL', '3XL', 'M', 'L', 'XL', 'XXL', '3XL', 'M', 'L', 'XL', 'XXL', '3XL', 'M', 'L', 'XL', 'XXL', '3XL']","['https://image.fashiontiy.com/200w/products/2021041003112015249.jpg', 'https://image.fashiontiy.com/200w/products/2021041003111765905.jpg', 'https://image.fashiontiy.com/200w/products/2021041003111788790.jpg', 'https://image.fashiontiy.com/200w/products/2021041003112058095.jpg', 'https://image.fashiontiy.com/200w/products/2021041003111737281.jpg', 'https://image.fashiontiy.com/200w/products/2021041003111782772.jpg', 'https://image.fashiontiy.com/200w/products/2021041003112057770.jpg', 'https://image.fashiontiy.com/200w/products/2021041003111742757.jpg', 'https://image.fashiontiy.com/200w/products/2021041003112190843.jpg', 'https://image.fashiontiy.com/200w/products/2021041003111770531.jpg', 'https://image.fashiontiy.com/200w/products/2021041003112091889.jpg']",250g,Cotton Blended
SKU: 327MW1001,Wholesale M-3XL Men Fashion Graphic Printed Loose Breathable Tank,1,"['Grey', 'White', 'Black']","[['US$6.79', '1-5 pieces'], ['US$5.89', '6-35 pieces'], ['US$5.16', ' ≥ 36 pieces']]","['M', 'L', 'XL', 'XXL', '3XL', 'M', 'L', 'XL', 'XXL', '3XL', 'M', 'L', 'XL', 'XXL', '3XL']","['https://image.fashiontiy.com/200w/products/2021041003172882445.jpg', 'https://image.fashiontiy.com/200w/products/2021041003172836323.jpg', 'https://image.fashiontiy.com/200w/products/2021041003172894279.jpg', 'https://image.fashiontiy.com/200w/products/2021041003172869127.jpg', 'https://image.fashiontiy.com/200w/products/2021041003173045465.jpg', 'https://image.fashiontiy.com/200w/products/2021041003173058251.jpg', 'https://image.fashiontiy.com/200w/products/2021041003172860802.jpg', 'https://image.fashiontiy.com/200w/products/2021041003172829741.jpg']",250g,Cotton Blended
SKU: 327MW1002,Wholesale M-2XL Men Fashion Graphic Printed Loose Sleeveless Hooded Tank,1,"['MJ2-D.Grey', 'MJ4-Black', 'MJ3-White', 'MJ1-Black']","[['US$8.39', '1-5 pieces'], ['US$7.49', '6-35 pieces'], ['US$6.56', ' ≥ 36 pieces']]","['M', 'L', 'XL', 'XXL', 'M', 'L', 'XL', 'XXL', 'M', 'L', 'XL', 'XXL', 'M', 'L', 'XL', 'XXL']","['https://image.fashiontiy.com/200w/products/2021041003241597548.jpg', 'https://image.fashiontiy.com/200w/products/2021041003241783447.jpg', 'https://image.fashiontiy.com/200w/products/2021041003241469701.jpg', 'https://image.fashiontiy.com/200w/products/2021041003241250323.jpg', 'https://image.fashiontiy.com/200w/products/2021041003241740474.jpg', 'https://image.fashiontiy.com/200w/products/2021041003241570084.jpg', 'https://image.fashiontiy.com/200w/products/2021041003241595549.jpg', 'https://image.fashiontiy.com/200w/products/2021041003241246492.jpg', 'https://image.fashiontiy.com/200w/products/2021041003241260095.jpg', 'https://image.fashiontiy.com/200w/products/2021041003241733276.jpg', 'https://image.fashiontiy.com/200w/products/2021041003241276390.jpg', 'https://image.fashiontiy.com/200w/products/2021041003241289759.jpg', 'https://image.fashiontiy.com/200w/products/2021041003241499364.jpg', 'https://image.fashiontiy.com/200w/products/2021041003241469701.jpg', 'https://image.fashiontiy.com/200w/products/2021041003241269685.jpg']",330g,Cotton Blended
SKU: 327MW1003,Wholesale M-2XL Men Fashion Zipper Graphic Printed Loose Hooded Tank,1,"['Grey', 'Black', 'Red']","[['US$8.39', '1-5 pieces'], ['US$7.45', '6-35 pieces'], ['US$6.49', ' ≥ 36 pieces']]","['M', 'L', 'XL', 'XXL', 'M', 'L', 'XL', 'XXL', 'M', 'L', 'XL', 'XXL']","['https://image.fashiontiy.com/200w/products/2021041004351192393.jpg', 'https://image.fashiontiy.com/200w/products/2021041004351364527.jpg', 'https://image.fashiontiy.com/200w/products/2021041004351087188.jpg', 'https://image.fashiontiy.com/200w/products/2021041004351035025.jpg', 'https://image.fashiontiy.com/200w/products/2021041004351376120.jpg', 'https://image.fashiontiy.com/200w/products/2021041004351155207.jpg', 'https://image.fashiontiy.com/200w/products/2021041004351318138.jpg', 'https://image.fashiontiy.com/200w/products/2021041004351373971.jpg', 'https://image.fashiontiy.com/200w/products/2021041004351049858.jpg', 'https://image.fashiontiy.com/200w/products/2021041004351122340.jpg']",280g,Cotton Blended
SKU: 327MW1004,Wholesale M-2XL Men Fashion Graphic Printed Zipper Hooded Tank,1,"['Red', 'Grey', 'Black']","[['US$9.08', '1-5 pieces'], ['US$8.17', '6-35 pieces'], ['US$7.14', ' ≥ 36 pieces']]","['M', 'L', 'XL', 'XXL', 'M', 'L', 'XL', 'XXL', 'M', 'L', 'XL', 'XXL']","['https://image.fashiontiy.com/200w/products/2021041004401260987.jpg', 'https://image.fashiontiy.com/200w/products/2021041004400987699.jpg', 'https://image.fashiontiy.com/200w/products/2021041004401299972.jpg', 'https://image.fashiontiy.com/200w/products/2021041004400978069.jpg', 'https://image.fashiontiy.com/200w/products/2021041004400946479.jpg', 'https://image.fashiontiy.com/200w/products/2021041004400927942.jpg', 'https://image.fashiontiy.com/200w/products/2021041004401237001.jpg', 'https://image.fashiontiy.com/200w/products/2021041004400989794.jpg', 'https://image.fashiontiy.com/200w/products/2021041004401284496.jpg', 'https://image.fashiontiy.com/200w/products/2021041004400966611.jpg', 'https://image.fashiontiy.com/200w/products/2021041004401337958.jpg', 'https://image.fashiontiy.com/200w/products/2021041004401475226.jpg', 'https://image.fashiontiy.com/200w/products/2021041004401270171.jpg']",330g,Cotton Blended
